,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
2458,"First Kdrama : My Girlfriend is a Gumiho 
Last Kdrama : Our Beloved Summer
Best Kdrama : Reply 1988
Current Kdrama : Twenty-five, Twenty-one and Racket Boys https://t.co/xLL8ExbLBO",0.0, 0.737, 0.263, 0.8176, 0.0, 0.0, 0.33, 0.0, 0.67
2461,"First:Sweet Revenge 
Last: Racket boys
Best: Crash landing on you
Current: Twenty five twenty one, Forecasting love and weather , Business proposal and Thirty nine
💓💓💓💓 https://t.co/TB4SP9vh8P",0.172, 0.592, 0.237, 0.5106, 0.0, 0.29, 0.29, 0.0, 0.43
2462,"First Netflix Kdrama: Hospital Playlist
Last Netflix Kdrama: Racket Boys
Best Netflix Kdrama: Voice 
Current Netflix Kdrama: Juvenile Justice https://t.co/UIHyNrRpWj",0.0, 0.703, 0.297, 0.8225, 0.0, 0.5, 0.0, 0.0, 0.5
2464,"Tell me, besties. What’s your…
First Netflix Kdrama: Love Alarm 
Last Netflix Kdrama: Thirty Nine
Best Netflix Kdrama: Hospital Playlist!!! Racket Boys, duh apalagi y banyak😭
Current Netflix Kdrama: Twenty Five Twenty One, Thirty Nine. https://t.co/r0pmFrM7Zl",0.055, 0.733, 0.212, 0.8349, 0.0, 0.0, 0.2, 0.2, 0.6
2465,"I fell in love with racket boys, and I know I’m going to love this too https://t.co/m5H6lGhIYJ",0.0, 0.607, 0.393, 0.8555, 0.25, 0.25, 0.5, 0.0, 0.0
2466,"@brgsjks Move to heaven
Uncanny counter
Racket boys",0.0, 0.645, 0.355, 0.5106, 0.0, 0.33, 0.0, 0.33, 0.33
2467,@kdrama_menfess Racket boys,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2469,"First Netflix Kdrama: Start-Up
Last Netflix Kdrama: Juvenile Justice
Best Netflix Kdrama: Law School, Racket Boys, Move to Heaven, D.P, Juvenile Justice
Current Netflix Kdrama: Twenty Five - Twenty One https://t.co/o5bQkzssu0",0.0, 0.645, 0.355, 0.936, 0.0, 0.33, 0.0, 0.0, 0.67
2470,@wihyeonyi watch racket boys next !! &lt;3,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
2471,I'm on #RacketBoys episode 8 now! Still loving it! 🙌🏼🥺,0.0, 0.572, 0.428, 0.6688, 0.0, 0.0, 0.5, 0.5, 0.0
2472,": It's Okay To Not Be Okay
: Our Beloved Summer
: Prison Playbook, IOTNBO, Move to Heaven, Racket Boys, Kingdom
: wala pa kasi may exam pa ako xD https://t.co/3FsbwStuEM",0.086, 0.545, 0.369, 0.872, 0.0, 0.33, 0.33, 0.0, 0.33
2473,@brgsjks run on &amp; racket boys! if belum la,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2474,"First kdrama: reply 1988
Last kdrama: racket boys
Best kdrama: reply 1988, goblin https://t.co/UQbIJ0aTDO",0.0, 0.756, 0.244, 0.6369, 0.0, 0.0, 0.0, 0.0, 1.0
2475,"First Netflix Kdrama: Start Up
Last Netflix Kdrama: Racket Boys
Best Netflix Kdrama: Mr. Sunshine, Our Beloved Summer
Current Netflix Kdrama: Twenty Five Twenty One, Thirty Nine, Business Proposal https://t.co/Lj4ZcscRXi",0.0, 0.716, 0.284, 0.8934, 0.0, 0.25, 0.25, 0.0, 0.5
2477,"@Netflix_PH First : Start up
Last: racket boys 
Best: my name
Current: twenty one twenty five",0.0, 0.756, 0.244, 0.6369, 0.0, 0.0, 0.0, 0.0, 1.0
2479,"@kdrama_menfess Homcha, racket boys",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2481,"First Netflix Kdrama: Kingdom s1
Last Netflix Kdrama: Racket Boys
Best Netflix Kdrama: Racket Boys, AOUAD, CLOY, Vincenzo
Current Netflix Kdrama: 25-21, F.L.A.W, Business Proposal https://t.co/4KBqlDnA8d",0.0, 0.856, 0.144, 0.6369, 0.0, 0.33, 0.0, 0.0, 0.67
2483,same coach with racket boys aaaaaa can’t wait for #493kmForYou 🥺🥺💙 https://t.co/9hv8410X9c,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
2485,"First kdrama : decendents of the sun
Last kdrama : racket boys
Best kdrama : there are many https://t.co/IdR8ZeJSVH",0.0, 0.781, 0.219, 0.6369, 0.0, 0.0, 0.0, 0.0, 1.0
2489,"First Kdrama : Boys Over Flowers
Last Kdrama : Racket Boys
Best Kdrama : Chicago Typewriter, Signal and Master's Sun https://t.co/HY2WxyFN66",0.0, 0.802, 0.198, 0.6369, 0.0, 0.0, 0.0, 0.0, 1.0
2490,"Tell me, besties. What’s your…
First Netflix Kdrama: dont remember
Last Netflix Kdrama: Our beloved summer
Best Netflix Kdrama: Hospital Playlist 1&amp;2, OBS. HiBye Mama, Racket Boys
Current Netflix Kdrama: 2521, 39, Juvenile Justice https://t.co/JDaCIuh2k1",0.0, 0.746, 0.254, 0.8979, 0.0, 0.2, 0.2, 0.2, 0.4
2491,"Upcoming #tvN fantasy drama #Return. 

Cast Line-up: 

#LeeJaeWook from #ExtraordinaryYou, #JungSomin from #MonthlyMagazine, #HwangMinHyun from #LiveOn, #ShinSeungHo from #AtEighteen, #YooJunSang from #TheUncannyCounter, #OhNara from #RacketBoys, and #JoJaeYoon from #SaveMe. https://t.co/MenXcnQOoQ",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2492,"First Netflix Kdrama: Mr. Sunshine
Last Netflix Kdrama: Bulgasal: Immortal Souls
Best Netflix Kdrama: Kingdom, Mr. Sunshine, Racket Boys, Run On, Hospital Playlist
Current Netflix Kdrama: 2521, Business Proposal, Juvenile Justice https://t.co/Jz6ZRjUo1v",0.0, 0.628, 0.372, 0.9432, 0.0, 0.4, 0.0, 0.0, 0.6
2496,"First kdrama: my Girlfriend is Gumiho
Last Kdrama: The Red Sleeve 
BEST KDRAMA: hospital playlist, Racket boys❤️‍🔥❤️‍🔥❤️‍🔥 https://t.co/kmc5aYlJE9",0.0, 0.802, 0.198, 0.6369, 0.33, 0.0, 0.0, 0.0, 0.67
2497,"first netflix kdrama: love alarm
last netflix kdrama: prison playbook
best netflix kdrama: racket boys/move to heaven
current netflix kdrama: dont have netflix anymore ;-; https://t.co/uF4hJAborF",0.152, 0.535, 0.313, 0.7906, 0.0, 0.0, 0.2, 0.0, 0.8
2498,"Cant believe he alr reach 1M foll. It was like 200k or maybe less, when i watched racket boys. Time flies so fast😭. Congratulation sangyeon😆😍💘 https://t.co/ScvcnzUIqI",0.0, 0.739, 0.261, 0.7769, 0.0, 0.0, 0.0, 0.0, 1.0
2499,"First Netflix Kdrama: Itaewon
Last Netflix Kdrama: Our Beloved Summer
Best Netflix Kdrama: Prison Playbook/its okay not to be okay/Racket Boys/Uncanny/kingdom
Current Netflix Kdrama: Business Proposal/twentyfivetwentyone https://t.co/kKrBfzpiei",0.092, 0.644, 0.263, 0.7269, 0.0, 0.25, 0.25, 0.0, 0.5
2500,I loveeee racket boys!! I watched it during the Olympics season &amp; even my dad was watching it with me 🤣🤣 https://t.co/8qT3QuVj16,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
2502,My Racket Boys babies! ❤️ https://t.co/foHeti6qRX,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
2504,racket boys presscon aaaa let’s go back to that https://t.co/I9BDcT5RzM,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
2505,@SquaredCircleIV Dennis is kicking ass in dress pants. Stan looking younger than ever and wearing Hardy Boys pants. Bobby being Bobby. Double Rocket Launcher. Jim with the racket. I would love to have this clip on my phone.,0.081, 0.76, 0.159, 0.5267, 0.0, 0.29, 0.14, 0.0, 0.57
2506,Going to rewatch racket boys 🥰🥰,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
2507,to think sangyeon was like 100k or below during racket boys era,0.0, 0.815, 0.185, 0.3612, 0.0, 0.0, 0.0, 0.0, 1.0
2508,I'm suuuuper late! But racket boys is so so so so good aaaa i can't move on 😭😭,0.0, 0.7, 0.3, 0.8136, 0.0, 0.0, 0.5, 0.5, 0.0
2509,"First Netflix Kdrama: Stranger, Kingdom
Last Netflix Kdrama: Juvenile Justice
Best Netflix Kdrama: Juvenile Justice, Racket Boys, Move to Heaven, Prison Playbook
Current Netflix Kdrama: Twenty Five Twenty One, Forecasting Love and Weather, Business Proposal, Thirty-nine https://t.co/5C0PXizFkm",0.062, 0.587, 0.35, 0.9451, 0.0, 0.38, 0.25, 0.0, 0.38
