,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
110,"I would like to give a HUGE thank you to @CocaleroSpirit RESIDENT EVIL: Infinite Darkness, &amp; @gallavantgroup for sending me some goodies. Thank you for putting Cocalero Clásico on my radar, and apart of my drink collection! #gifted
#CocaleroSpirit #ResidentEvilCocalero https://t.co/FLAp3ECMQL",0.147, 0.621, 0.232, 0.4003, 0.0, 0.75, 0.0, 0.25, 0.0
111,"Will there be a second season of INFINITE DARKNESS???
#ResidentEvil #Capcom #REBHFun
@ResidentEvil @RE_Games @REBHPortal https://t.co/DROlajQhDO",0.241, 0.759, 0.0, -0.3695, 0, 0, 0, 0, 0
112,day 297 // resident evil: infinite darkness https://t.co/jTemBPOEum,0.561, 0.439, 0.0, -0.7506, 0.0, 0.0, 1.0, 0.0, 0.0
114,"《☆》Just watched Resident Evil Infinite Darkness.

Messy shit. Good and bad at the same time.",0.595, 0.297, 0.108, -0.9201, 0.0, 0.0, 0.25, 0.25, 0.5
118,"A bit of Infinite Darkness tonight to wile away the cold evening... #ResidentEvil

@JohnHammond73 @maxybyrne https://t.co/XfmvV5ectP",0.154, 0.846, 0.0, -0.25, 0.5, 0.0, 0.0, 0.0, 0.5
119,"Positive Post Day 57
Resident Evil Infinite Darkness: July 8 2021
The 4th and final CG Resident Evil movie took the series in an interesting, and fitting, subgenre. One of TV drama and political thrillers. Making for a deeper and more character focused story that I love
#REBHFun https://t.co/cePp0nxOxz",0.173, 0.594, 0.232, 0.3976, 0.0, 0.25, 0.5, 0.12, 0.12
120,"30. Resident Evil: Infinite Darkness (2021)

Technically not a film, but a series of 4 episodes.

Leon has gotten so much more handsome! Like, what a dashing dude! The series was a bit meh, but an old school RE storyline for sure. 

Kinda sad Claire wasn't given too big of a role",0.157, 0.637, 0.207, 0.7163, 0.0, 0.4, 0.2, 0.4, 0.0
121,Resident Evil: Infinite Darkness https://t.co/OiRlKRI5qu,0.681, 0.319, 0.0, -0.7506, 0, 0, 0, 0, 0
122,"Seen ""RESIDENT EVIL: Infinite Darkness"" on Netflix yet?

https://t.co/G8ZMz6vWVc",0.516, 0.484, 0.0, -0.7506, 0, 0, 0, 0, 0
123,@RuleTimeSpace Resident Evil: Infinite darkness on netflix was pretty good it was just to short,0.284, 0.444, 0.271, -0.0772, 0.33, 0.0, 0.67, 0.0, 0.0
124,"@RuleTimeSpace Idk tbh they didn’t do good with Godzilla or the CGI resident evil infinite darkness, which I still watched anyway but was disappointed with the direction it took",0.285, 0.657, 0.058, -0.765, 0.0, 0.0, 0.25, 0.25, 0.5
125,Resident Evil: Infinite Darkness - Wikipedia https://t.co/8p1zJwZgg6,0.615, 0.385, 0.0, -0.7506, 0, 0, 0, 0, 0
127,"#dkoding
The Fate Resident Evil: Infinite Darkness Season 2 Still Hanging By A Thread!
@kaistha_deepak 
#ResidentEvil 
#Netflix 
#thursdayvibes 

https://t.co/2AtHexu1A9 https://t.co/ev7qClibEw",0.378, 0.622, 0.0, -0.7712, 0, 0, 0, 0, 0
130,"@AestheticGamer1 I completed watching Resident Evil infinite Darkness. What a rush anime season. A rushed one and dull too. Story no where going. If RE ID have to go to for S2, Capcom dev 2 should look after it. They can do justice to this iconic series.🙂☺",0.219, 0.716, 0.066, -0.7845, 0.0, 0.33, 0.33, 0.17, 0.17
132,@sucrilhal resident evil infinite darkness claire redfield fight scenes,0.643, 0.357, 0.0, -0.8402, 0.0, 0.0, 0.0, 1.0, 0.0
133,"@xyoonalim Love and leashes.
Sweet and sour. 
The devil all the time
Red notice 
Tick tick boom
Resident evil: infinite darkness
Dont look up
The parent trap

Random banget itu nuna 😂",0.296, 0.542, 0.163, -0.7096, 0.14, 0.29, 0.14, 0.0, 0.43
134,"#dkoding
The Fate Resident Evil: Infinite Darkness Season 2 Still Hanging By A Thread!
@kaistha_deepak 
#ResidentEvil 
#Netflix 
#Wednesdayvibe 

https://t.co/AE0K15mrcR https://t.co/AofAdlESOZ",0.378, 0.622, 0.0, -0.7712, 0, 0, 0, 0, 0
135,"I finished Resident Evil Infinite Darkness by the way... Some good bits, it's moving in a different direction than Vendetta and I dunno how I feel about it. Vendetta was a fun escalation",0.175, 0.656, 0.169, -0.0516, 0.0, 0.33, 0.67, 0.0, 0.0
136,here's my fan voice over for leon in resident evil infinite darkness sorry its bad i just wanted to get it done today  and its just for fun https://t.co/oEkCqYaLmI #ResidentEvil,0.289, 0.567, 0.144, -0.6808, 0.0, 0.25, 0.25, 0.5, 0.0
137,RESIDENT EVIL: Infinite Darkness Official Trailer (2021) Netflix https://t.co/DynxicWtYW,0.516, 0.484, 0.0, -0.7506, 0, 0, 0, 0, 0
138,"@PScannelli @StronzoPUCCi @EditoMZ @marlisjun Yes. A JRPG is a Japanese Role Playing Game. Same as how Resident Evil Infinite Darkness is an anime. It may not fit the aesthetic of traditional anime, but it was a pice of animation made in Japan nonetheless. So it's an anime same as FromSoft games are JRPGs. https://t.co/j1hXdIlApR",0.113, 0.823, 0.064, -0.3622, 0.0, 0.29, 0.14, 0.57, 0.0
139,"// Out of the 3 CGI Resident Evil Movies(Which are CANON To the Game Timeline and are way better than the Live Action Movies) 

I Have Watched: 
-Resident Evil Vendetta 

But have yet to Watch:
-Resident Evil Damnation and Degeneration 

I Have Also Seen Infinite Darkness https://t.co/kCjovpV9FW",0.338, 0.627, 0.035, -0.9581, 0.0, 0.4, 0.0, 0.0, 0.6
141,"DM CHANNEL (DetectiveResidentEvil) Secret Easter Egg President Graham And Patrick Infinite Darkness RE4 HD2022 DM CHANNEL #ResidentEvil  #REBHFun #นักสืบเรสซิเดนท์อีวิล

https://t.co/ynuRKiaEsh https://t.co/thEyXCmZLd",0.111, 0.889, 0.0, -0.25, 0.0, 0.75, 0.0, 0.0, 0.25
142,"DM CHANNEL (DetectiveResidentEvil) Secret Easter Egg President Graham Infinite Darkness And 21 September 2004 Day Of Incident RE4 HD2022 DM CHANNEL #ResidentEvil  #REBHFun #นักสืบเรสซิเดนท์อีวิล

https://t.co/zfQh6oSIuO https://t.co/lsrUSbUAG1",0.087, 0.913, 0.0, -0.25, 0.0, 0.6, 0.2, 0.0, 0.2
143,resident evil infinite darkness (2021) https://t.co/gR5F3J3Tsq,0.681, 0.319, 0.0, -0.7506, 0, 0, 0, 0, 0
144,Looks like Resident Evil Infinite Darkness (TV series) got some inspiration from A Plague Tale,0.3, 0.423, 0.277, -0.128, 0.0, 1.0, 0.0, 0.0, 0.0
147,@moviemenfes Resident Evil: Infinite Darkness,0.762, 0.238, 0.0, -0.7506, 0, 0, 0, 0, 0
148,"Claire Redfield 
Resident Evil Infinite Darkness
#ClaireRedfield #REBHFun https://t.co/mKlJ5l1tJf",0.561, 0.439, 0.0, -0.7506, 0, 0, 0, 0, 0
153,"How does one start a ""professional"" Twitter account in the year 2022?  Probably not with a Resident Evil: Infinite Darkness banner, yet here we are.",0.078, 0.784, 0.138, 0.3645, 0.0, 0.67, 0.0, 0.33, 0.0
156,"RESIDENT EVIL: Infinite Darkness Official Trailer (2021) Netflix  
https://t.co/wBSg8sK8SP
#movies #movietrailers #celebritynews #movierecommendations https://t.co/FMW71JUHHS",0.478, 0.522, 0.0, -0.7506, 0, 0, 0, 0, 0
157,"The Leon in Resident Evil Infinite Darkness might have the jacket, but clearly isn't the same character as in the other animated movies. He should be all over treason",0.22, 0.683, 0.097, -0.5423, 0.5, 0.5, 0.0, 0.0, 0.0
159,day 287 // resident evil: infinite darkness https://t.co/pDTQg4AcGk,0.561, 0.439, 0.0, -0.7506, 0.0, 0.0, 1.0, 0.0, 0.0
160,"resident evil infinite darkness. (YES this was the first thing i finished this yr) idk shit abt RE. leon was there. he called a rocket launcher sexy i think. claire didnt do much.
my final score is: leon getting chased by zombie rats out of 10
tysm cam for watching w me :) 🥳 https://t.co/PYiuCoAHkp",0.197, 0.744, 0.059, -0.7906, 0.14, 0.14, 0.0, 0.0, 0.71
161,"@Rossva1189 @Daydreamin_moon @Wax777LB @netflix I'm not really interest in Netflix. I have 4 weeks till my membership is deactivated. Till then I'm going to watch ""The Witcher"" ""Arcane"" ""Castlevania"" and ""Resident Evil infinite darkness."" Oh yeah and ""Red Notice""",0.207, 0.729, 0.064, -0.7093, 0.0, 0.4, 0.2, 0.0, 0.4
162,resident evil infinite darkness concept art https://t.co/8Dk0mmRXpW,0.561, 0.439, 0.0, -0.7506, 0, 0, 0, 0, 0
163,"Huge thanks to #Cocalero for sending me the Resident Evil: Infinite Darkness tie-in liquor!  I love the candied, herbal taste!  @ROEnetwork @beggybeggbegg, you guys should try this! https://t.co/pzFgqP8DfZ",0.179, 0.533, 0.288, 0.5962, 0.0, 0.33, 0.67, 0.0, 0.0
