country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Israel,IL,2022-02-13,Films,1,The Tinder Swindler,,2
Israel,IL,2022-02-13,Films,2,Through My Window,,2
Israel,IL,2022-02-13,Films,3,Tall Girl 2,,1
Israel,IL,2022-02-13,Films,4,The Accountant,,2
Israel,IL,2022-02-13,Films,5,Love Tactics,,1
Israel,IL,2022-02-13,Films,6,Top Gun,,1
Israel,IL,2022-02-13,Films,7,Teenage Mutant Ninja Turtles 2,,1
Israel,IL,2022-02-13,Films,8,The Italian Job,,2
Israel,IL,2022-02-13,Films,9,Into the Wind,,1
Israel,IL,2022-02-13,Films,10,Home Team,,3
Israel,IL,2022-02-13,TV,1,Manifest,Manifest: Season 1,6
Israel,IL,2022-02-13,TV,2,Manifest,Manifest: Season 3,6
Israel,IL,2022-02-13,TV,3,Manifest,Manifest: Season 2,6
Israel,IL,2022-02-13,TV,4,Inventing Anna,Inventing Anna: Limited Series,1
Israel,IL,2022-02-13,TV,5,Sweet Magnolias,Sweet Magnolias: Season 2,1
Israel,IL,2022-02-13,TV,6,Dark Desire,Dark Desire: Season 2,1
Israel,IL,2022-02-13,TV,7,All of Us Are Dead,All of Us Are Dead: Season 1,2
Israel,IL,2022-02-13,TV,8,In From the Cold,In From the Cold: Season 1,3
Israel,IL,2022-02-13,TV,9,Finding Ola,Finding Ola: Season 1,1
Israel,IL,2022-02-13,TV,10,Dark Desire,Dark Desire: Season 1,1
Israel,IL,2022-02-06,Films,1,The Tinder Swindler,,1
Israel,IL,2022-02-06,Films,2,The Accountant,,1
Israel,IL,2022-02-06,Films,3,Home Team,,2
Israel,IL,2022-02-06,Films,4,Through My Window,,1
Israel,IL,2022-02-06,Films,5,My Best Friend Anne Frank,,1
Israel,IL,2022-02-06,Films,6,Push,,1
Israel,IL,2022-02-06,Films,7,The Italian Job,,1
Israel,IL,2022-02-06,Films,8,The Royal Treatment,,3
Israel,IL,2022-02-06,Films,9,Meet the Parents,,1
Israel,IL,2022-02-06,Films,10,Don't Look Up,,7
Israel,IL,2022-02-06,TV,1,Manifest,Manifest: Season 1,5
Israel,IL,2022-02-06,TV,2,Manifest,Manifest: Season 2,5
Israel,IL,2022-02-06,TV,3,Manifest,Manifest: Season 3,5
Israel,IL,2022-02-06,TV,4,In From the Cold,In From the Cold: Season 1,2
Israel,IL,2022-02-06,TV,5,I Am Georgina,I Am Georgina: Season 1,2
Israel,IL,2022-02-06,TV,6,All of Us Are Dead,All of Us Are Dead: Season 1,1
Israel,IL,2022-02-06,TV,7,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,1
Israel,IL,2022-02-06,TV,8,The Sinner,The Sinner: Season 4: Percy,2
Israel,IL,2022-02-06,TV,9,Ozark,Ozark: Season 4 Part 1,3
Israel,IL,2022-02-06,TV,10,Too Hot to Handle,Too Hot to Handle: Season 3,3
Israel,IL,2022-01-30,Films,1,Perfect Strangers,,2
Israel,IL,2022-01-30,Films,2,The Royal Treatment,,2
Israel,IL,2022-01-30,Films,3,Munich – The Edge of War,,2
Israel,IL,2022-01-30,Films,4,My Father's Violin,,1
Israel,IL,2022-01-30,Films,5,Amandla,,1
Israel,IL,2022-01-30,Films,6,Don't Look Up,,6
Israel,IL,2022-01-30,Films,7,Home Team,,1
Israel,IL,2022-01-30,Films,8,Red Notice,,10
Israel,IL,2022-01-30,Films,9,Brazen,,3
Israel,IL,2022-01-30,Films,10,Riverdance: The Animated Adventure,,2
Israel,IL,2022-01-30,TV,1,Manifest,Manifest: Season 1,4
Israel,IL,2022-01-30,TV,2,Manifest,Manifest: Season 2,4
Israel,IL,2022-01-30,TV,3,Manifest,Manifest: Season 3,4
Israel,IL,2022-01-30,TV,4,Too Hot to Handle,Too Hot to Handle: Season 3,2
Israel,IL,2022-01-30,TV,5,Ozark,Ozark: Season 4 Part 1,2
Israel,IL,2022-01-30,TV,6,I Am Georgina,I Am Georgina: Season 1,1
Israel,IL,2022-01-30,TV,7,The Sinner,The Sinner: Season 4: Percy,1
Israel,IL,2022-01-30,TV,8,Neymar: The Perfect Chaos,Neymar: The Perfect Chaos: Limited Series,1
Israel,IL,2022-01-30,TV,9,The Girl from Oslo,The Girl from Oslo: Season 1,4
Israel,IL,2022-01-30,TV,10,In From the Cold,In From the Cold: Season 1,1
Israel,IL,2022-01-23,Films,1,The Royal Treatment,,1
Israel,IL,2022-01-23,Films,2,Brazen,,2
Israel,IL,2022-01-23,Films,3,Don't Look Up,,5
Israel,IL,2022-01-23,Films,4,Munich – The Edge of War,,1
Israel,IL,2022-01-23,Films,5,Perfect Strangers,,1
Israel,IL,2022-01-23,Films,6,Riverdance: The Animated Adventure,,1
Israel,IL,2022-01-23,Films,7,How I Fell in Love with a Gangster,,2
Israel,IL,2022-01-23,Films,8,The Kill Team,,1
Israel,IL,2022-01-23,Films,9,Back to the Outback,,7
Israel,IL,2022-01-23,Films,10,Red Notice,,9
Israel,IL,2022-01-23,TV,1,Manifest,Manifest: Season 1,3
Israel,IL,2022-01-23,TV,2,Manifest,Manifest: Season 2,3
Israel,IL,2022-01-23,TV,3,Manifest,Manifest: Season 3,3
Israel,IL,2022-01-23,TV,4,Too Hot to Handle,Too Hot to Handle: Season 3,1
Israel,IL,2022-01-23,TV,5,The Girl from Oslo,The Girl from Oslo: Season 1,3
Israel,IL,2022-01-23,TV,6,Ozark,Ozark: Season 4 Part 1,1
Israel,IL,2022-01-23,TV,7,Archive 81,Archive 81: Season 1,1
Israel,IL,2022-01-23,TV,8,Emily in Paris,Emily in Paris: Season 2,5
Israel,IL,2022-01-23,TV,9,Stay Close,Stay Close: Limited Series,4
Israel,IL,2022-01-23,TV,10,Cobra Kai,Cobra Kai: Season 4,4
Israel,IL,2022-01-16,Films,1,Brazen,,1
Israel,IL,2022-01-16,Films,2,Don't Look Up,,4
Israel,IL,2022-01-16,Films,3,Mother/Android,,2
Israel,IL,2022-01-16,Films,4,Blackhat,,2
Israel,IL,2022-01-16,Films,5,Suicide Squad,,3
Israel,IL,2022-01-16,Films,6,How I Fell in Love with a Gangster,,1
Israel,IL,2022-01-16,Films,7,Mission: Impossible - Fallout,,2
Israel,IL,2022-01-16,Films,8,Back to the Outback,,6
Israel,IL,2022-01-16,Films,9,Tower Heist,,2
Israel,IL,2022-01-16,Films,10,Red Notice,,8
Israel,IL,2022-01-16,TV,1,Manifest,Manifest: Season 1,2
Israel,IL,2022-01-16,TV,2,Manifest,Manifest: Season 2,2
Israel,IL,2022-01-16,TV,3,The Girl from Oslo,The Girl from Oslo: Season 1,2
Israel,IL,2022-01-16,TV,4,Manifest,Manifest: Season 3,2
Israel,IL,2022-01-16,TV,5,Emily in Paris,Emily in Paris: Season 2,4
Israel,IL,2022-01-16,TV,6,Stay Close,Stay Close: Limited Series,3
Israel,IL,2022-01-16,TV,7,Cobra Kai,Cobra Kai: Season 4,3
Israel,IL,2022-01-16,TV,8,The Witcher,The Witcher: Season 2,5
Israel,IL,2022-01-16,TV,9,Undercover,Undercover: Season 3,1
Israel,IL,2022-01-16,TV,10,Action Pack,Action Pack: Season 1,1
Israel,IL,2022-01-09,Films,1,Don't Look Up,,3
Israel,IL,2022-01-09,Films,2,Blackhat,,1
Israel,IL,2022-01-09,Films,3,Suicide Squad,,2
Israel,IL,2022-01-09,Films,4,Mission: Impossible - Fallout,,1
Israel,IL,2022-01-09,Films,5,Mother/Android,,1
Israel,IL,2022-01-09,Films,6,Tears of the Sun,,1
Israel,IL,2022-01-09,Films,7,Back to the Outback,,5
Israel,IL,2022-01-09,Films,8,Seal Team,,1
Israel,IL,2022-01-09,Films,9,The Huntsman: Winter's War,,1
Israel,IL,2022-01-09,Films,10,Tower Heist,,1
Israel,IL,2022-01-09,TV,1,Manifest,Manifest: Season 1,1
Israel,IL,2022-01-09,TV,2,Cobra Kai,Cobra Kai: Season 4,2
Israel,IL,2022-01-09,TV,3,Emily in Paris,Emily in Paris: Season 2,3
Israel,IL,2022-01-09,TV,4,Stay Close,Stay Close: Limited Series,2
Israel,IL,2022-01-09,TV,5,Manifest,Manifest: Season 2,1
Israel,IL,2022-01-09,TV,6,The Girl from Oslo,The Girl from Oslo: Season 1,1
Israel,IL,2022-01-09,TV,7,The Witcher,The Witcher: Season 2,4
Israel,IL,2022-01-09,TV,8,Manifest,Manifest: Season 3,1
Israel,IL,2022-01-09,TV,9,Cobra Kai,Cobra Kai: Season 1,1
Israel,IL,2022-01-09,TV,10,Money Heist,Money Heist: Part 5,9
Israel,IL,2022-01-02,Films,1,Don't Look Up,,2
Israel,IL,2022-01-02,Films,2,The Invisible Man,,1
Israel,IL,2022-01-02,Films,3,Spider-Man: Homecoming,,3
Israel,IL,2022-01-02,Films,4,Back to the Outback,,4
Israel,IL,2022-01-02,Films,5,Suicide Squad,,1
Israel,IL,2022-01-02,Films,6,The Unforgivable,,4
Israel,IL,2022-01-02,Films,7,The Amazing Spider-Man 2,,2
Israel,IL,2022-01-02,Films,8,Vicky and Her Mystery,,1
Israel,IL,2022-01-02,Films,9,Lulli,,1
Israel,IL,2022-01-02,Films,10,Spider-Man,,2
Israel,IL,2022-01-02,TV,1,Emily in Paris,Emily in Paris: Season 2,2
Israel,IL,2022-01-02,TV,2,Cobra Kai,Cobra Kai: Season 4,1
Israel,IL,2022-01-02,TV,3,The Witcher,The Witcher: Season 2,3
Israel,IL,2022-01-02,TV,4,Stay Close,Stay Close: Limited Series,1
Israel,IL,2022-01-02,TV,5,Emily in Paris,Emily in Paris: Season 1,2
Israel,IL,2022-01-02,TV,6,Money Heist,Money Heist: Part 5,8
Israel,IL,2022-01-02,TV,7,The Witcher,The Witcher: Season 1,3
Israel,IL,2022-01-02,TV,8,WWII in Color: Road to Victory,WWII in Color: Road to Victory: Season 1,2
Israel,IL,2022-01-02,TV,9,Maid,Maid: Limited Series,14
Israel,IL,2022-01-02,TV,10,The Silent Sea,The Silent Sea: Season 1,1
Israel,IL,2021-12-26,Films,1,Don't Look Up,,1
Israel,IL,2021-12-26,Films,2,The Unforgivable,,3
Israel,IL,2021-12-26,Films,3,Spider-Man: Homecoming,,2
Israel,IL,2021-12-26,Films,4,Back to the Outback,,3
Israel,IL,2021-12-26,Films,5,Gemini Man,,3
Israel,IL,2021-12-26,Films,6,The Amazing Spider-Man 2,,1
Israel,IL,2021-12-26,Films,7,Spider-Man,,1
Israel,IL,2021-12-26,Films,8,The Vow,,2
Israel,IL,2021-12-26,Films,9,Red Notice,,7
Israel,IL,2021-12-26,Films,10,Charlie and the Chocolate Factory,,3
Israel,IL,2021-12-26,TV,1,Emily in Paris,Emily in Paris: Season 2,1
Israel,IL,2021-12-26,TV,2,The Witcher,The Witcher: Season 2,2
Israel,IL,2021-12-26,TV,3,The Witcher,The Witcher: Season 1,2
Israel,IL,2021-12-26,TV,4,Money Heist,Money Heist: Part 5,7
Israel,IL,2021-12-26,TV,5,Emily in Paris,Emily in Paris: Season 1,1
Israel,IL,2021-12-26,TV,6,WWII in Color: Road to Victory,WWII in Color: Road to Victory: Season 1,1
Israel,IL,2021-12-26,TV,7,Maid,Maid: Limited Series,13
Israel,IL,2021-12-26,TV,8,Superstore,Superstore: Season 6,2
Israel,IL,2021-12-26,TV,9,The Good Doctor,The Good Doctor: Season 1,22
Israel,IL,2021-12-26,TV,10,The Good Doctor,The Good Doctor: Season 3,21
Israel,IL,2021-12-19,Films,1,The Unforgivable,,2
Israel,IL,2021-12-19,Films,2,Gemini Man,,2
Israel,IL,2021-12-19,Films,3,Back to the Outback,,2
Israel,IL,2021-12-19,Films,4,The Vow,,1
Israel,IL,2021-12-19,Films,5,A California Christmas: City Lights,,1
Israel,IL,2021-12-19,Films,6,Red Notice,,6
Israel,IL,2021-12-19,Films,7,Charlie and the Chocolate Factory,,2
Israel,IL,2021-12-19,Films,8,Spider-Man: Homecoming,,1
Israel,IL,2021-12-19,Films,9,The Hand of God,,1
Israel,IL,2021-12-19,Films,10,The Blind Side,,1
Israel,IL,2021-12-19,TV,1,The Witcher,The Witcher: Season 2,1
Israel,IL,2021-12-19,TV,2,Money Heist,Money Heist: Part 5,6
Israel,IL,2021-12-19,TV,3,The Witcher,The Witcher: Season 1,1
Israel,IL,2021-12-19,TV,4,Maid,Maid: Limited Series,12
Israel,IL,2021-12-19,TV,5,Titans,Titans: Season 3,2
Israel,IL,2021-12-19,TV,6,Superstore,Superstore: Season 6,1
Israel,IL,2021-12-19,TV,7,The Good Doctor,The Good Doctor: Season 1,21
Israel,IL,2021-12-19,TV,8,The Good Doctor,The Good Doctor: Season 3,20
Israel,IL,2021-12-19,TV,9,The Good Doctor,The Good Doctor: Season 4,18
Israel,IL,2021-12-19,TV,10,The Good Doctor,The Good Doctor: Season 2,13
Israel,IL,2021-12-12,Films,1,The Unforgivable,,1
Israel,IL,2021-12-12,Films,2,Spoiled Brats,,3
Israel,IL,2021-12-12,Films,3,Gemini Man,,1
Israel,IL,2021-12-12,Films,4,Red Notice,,5
Israel,IL,2021-12-12,Films,5,The Power of the Dog,,2
Israel,IL,2021-12-12,Films,6,Charlie and the Chocolate Factory,,1
Israel,IL,2021-12-12,Films,7,More the Merrier,,2
Israel,IL,2021-12-12,Films,8,Back to the Outback,,1
Israel,IL,2021-12-12,Films,9,Bruised,,3
Israel,IL,2021-12-12,Films,10,14 Peaks: Nothing Is Impossible,,2
Israel,IL,2021-12-12,TV,1,Money Heist,Money Heist: Part 5,5
Israel,IL,2021-12-12,TV,2,Maid,Maid: Limited Series,11
Israel,IL,2021-12-12,TV,3,Lost in Space,Lost in Space: Season 3,2
Israel,IL,2021-12-12,TV,4,Titans,Titans: Season 3,1
Israel,IL,2021-12-12,TV,5,Lost in Space,Lost in Space: Season 1,1
Israel,IL,2021-12-12,TV,6,School of Chocolate,School of Chocolate: Season 1,2
Israel,IL,2021-12-12,TV,7,The Good Doctor,The Good Doctor: Season 1,20
Israel,IL,2021-12-12,TV,8,The Good Doctor,The Good Doctor: Season 3,19
Israel,IL,2021-12-12,TV,9,Jurassic World Camp Cretaceous,Jurassic World Camp Cretaceous: Season 4,1
Israel,IL,2021-12-12,TV,10,Arcane,Arcane: Season 1,5
Israel,IL,2021-12-05,Films,1,Spoiled Brats,,2
Israel,IL,2021-12-05,Films,2,Red Notice,,4
Israel,IL,2021-12-05,Films,3,The Power of the Dog,,1
Israel,IL,2021-12-05,Films,4,Monster Hunter,,1
Israel,IL,2021-12-05,Films,5,More the Merrier,,1
Israel,IL,2021-12-05,Films,6,A Castle For Christmas,,2
Israel,IL,2021-12-05,Films,7,Bruised,,2
Israel,IL,2021-12-05,Films,8,14 Peaks: Nothing Is Impossible,,1
Israel,IL,2021-12-05,Films,9,A Boy Called Christmas,,2
Israel,IL,2021-12-05,Films,10,Jack Reacher: Never Go Back,,2
Israel,IL,2021-12-05,TV,1,Money Heist,Money Heist: Part 5,4
Israel,IL,2021-12-05,TV,2,Maid,Maid: Limited Series,10
Israel,IL,2021-12-05,TV,3,Lost in Space,Lost in Space: Season 3,1
Israel,IL,2021-12-05,TV,4,True Story,True Story: Limited Series,2
Israel,IL,2021-12-05,TV,5,School of Chocolate,School of Chocolate: Season 1,1
Israel,IL,2021-12-05,TV,6,Selling Sunset,Selling Sunset: Season 4,2
Israel,IL,2021-12-05,TV,7,Arcane,Arcane: Season 1,4
Israel,IL,2021-12-05,TV,8,Narcos: Mexico,Narcos: Mexico: Season 3,5
Israel,IL,2021-12-05,TV,9,The Good Doctor,The Good Doctor: Season 1,19
Israel,IL,2021-12-05,TV,10,The Good Doctor,The Good Doctor: Season 3,18
Israel,IL,2021-11-28,Films,1,Red Notice,,3
Israel,IL,2021-11-28,Films,2,Jack Reacher: Never Go Back,,1
Israel,IL,2021-11-28,Films,3,Bruised,,1
Israel,IL,2021-11-28,Films,4,Jack Reacher,,1
Israel,IL,2021-11-28,Films,5,The Croods,,2
Israel,IL,2021-11-28,Films,6,A Castle For Christmas,,1
Israel,IL,2021-11-28,Films,7,Spoiled Brats,,1
Israel,IL,2021-11-28,Films,8,A Boy Called Christmas,,1
Israel,IL,2021-11-28,Films,9,G.I. Joe: Retaliation,,1
Israel,IL,2021-11-28,Films,10,Outlaws,,1
Israel,IL,2021-11-28,TV,1,Maid,Maid: Limited Series,9
Israel,IL,2021-11-28,TV,2,True Story,True Story: Limited Series,1
Israel,IL,2021-11-28,TV,3,Arcane,Arcane: Season 1,3
Israel,IL,2021-11-28,TV,4,Hellbound,Hellbound: Season 1,1
Israel,IL,2021-11-28,TV,5,Selling Sunset,Selling Sunset: Season 4,1
Israel,IL,2021-11-28,TV,6,Cowboy Bebop,Cowboy Bebop: Season 1,2
Israel,IL,2021-11-28,TV,7,Narcos: Mexico,Narcos: Mexico: Season 3,4
Israel,IL,2021-11-28,TV,8,Squid Game,Squid Game: Season 1,10
Israel,IL,2021-11-28,TV,9,The Good Doctor,The Good Doctor: Season 1,18
Israel,IL,2021-11-28,TV,10,The Good Doctor,The Good Doctor: Season 4,17
Israel,IL,2021-11-21,Films,1,Red Notice,,2
Israel,IL,2021-11-21,Films,2,Love Hard,,3
Israel,IL,2021-11-21,Films,3,Endless Love,,1
Israel,IL,2021-11-21,Films,4,Meet Joe Black,,1
Israel,IL,2021-11-21,Films,5,Army of Thieves,,4
Israel,IL,2021-11-21,Films,6,The Croods,,1
Israel,IL,2021-11-21,Films,7,The Princess Switch 3: Romancing the Star,,1
Israel,IL,2021-11-21,Films,8,Twilight,,1
Israel,IL,2021-11-21,Films,9,Jason Bourne,,1
Israel,IL,2021-11-21,Films,10,Hard Target 2,,1
Israel,IL,2021-11-21,TV,1,Maid,Maid: Limited Series,8
Israel,IL,2021-11-21,TV,2,Narcos: Mexico,Narcos: Mexico: Season 3,3
Israel,IL,2021-11-21,TV,3,Arcane,Arcane: Season 1,2
Israel,IL,2021-11-21,TV,4,Squid Game,Squid Game: Season 1,9
Israel,IL,2021-11-21,TV,5,You,You: Season 3,6
Israel,IL,2021-11-21,TV,6,The Good Doctor,The Good Doctor: Season 4,16
Israel,IL,2021-11-21,TV,7,The Good Doctor,The Good Doctor: Season 3,17
Israel,IL,2021-11-21,TV,8,The Good Doctor,The Good Doctor: Season 1,17
Israel,IL,2021-11-21,TV,9,Cowboy Bebop,Cowboy Bebop: Season 1,1
Israel,IL,2021-11-21,TV,10,Big Mouth,Big Mouth: Season 5,3
Israel,IL,2021-11-14,Films,1,Red Notice,,1
Israel,IL,2021-11-14,Films,2,Love Hard,,2
Israel,IL,2021-11-14,Films,3,Army of Thieves,,3
Israel,IL,2021-11-14,Films,4,The Harder They Fall,,2
Israel,IL,2021-11-14,Films,5,Yara,,2
Israel,IL,2021-11-14,Films,6,First Daughter,,2
Israel,IL,2021-11-14,Films,7,Transformers: The Last Knight,,2
Israel,IL,2021-11-14,Films,8,A Time to Kill,,2
Israel,IL,2021-11-14,Films,9,Transformers: Dark of the Moon,,2
Israel,IL,2021-11-14,Films,10,Daddy's Home 2,,1
Israel,IL,2021-11-14,TV,1,Narcos: Mexico,Narcos: Mexico: Season 3,2
Israel,IL,2021-11-14,TV,2,Maid,Maid: Limited Series,7
Israel,IL,2021-11-14,TV,3,Squid Game,Squid Game: Season 1,8
Israel,IL,2021-11-14,TV,4,Big Mouth,Big Mouth: Season 5,2
Israel,IL,2021-11-14,TV,5,You,You: Season 3,5
Israel,IL,2021-11-14,TV,6,Arcane,Arcane: Season 1,1
Israel,IL,2021-11-14,TV,7,The Good Doctor,The Good Doctor: Season 4,15
Israel,IL,2021-11-14,TV,8,The Good Doctor,The Good Doctor: Season 3,16
Israel,IL,2021-11-14,TV,9,Narcos: Mexico,Narcos: Mexico: Season 1,1
Israel,IL,2021-11-14,TV,10,The Good Doctor,The Good Doctor: Season 1,16
Israel,IL,2021-11-07,Films,1,Army of Thieves,,2
Israel,IL,2021-11-07,Films,2,The Harder They Fall,,1
Israel,IL,2021-11-07,Films,3,Love Hard,,1
Israel,IL,2021-11-07,Films,4,Transformers: The Last Knight,,1
Israel,IL,2021-11-07,Films,5,Army of the Dead,,1
Israel,IL,2021-11-07,Films,6,Yara,,1
Israel,IL,2021-11-07,Films,7,First Daughter,,1
Israel,IL,2021-11-07,Films,8,A Time to Kill,,1
Israel,IL,2021-11-07,Films,9,Hypnotic,,2
Israel,IL,2021-11-07,Films,10,Transformers: Dark of the Moon,,1
Israel,IL,2021-11-07,TV,1,Maid,Maid: Limited Series,6
Israel,IL,2021-11-07,TV,2,Squid Game,Squid Game: Season 1,7
Israel,IL,2021-11-07,TV,3,You,You: Season 3,4
Israel,IL,2021-11-07,TV,4,Narcos: Mexico,Narcos: Mexico: Season 3,1
Israel,IL,2021-11-07,TV,5,Big Mouth,Big Mouth: Season 5,1
Israel,IL,2021-11-07,TV,6,Maya and the Three,Maya and the Three: Limited Series,2
Israel,IL,2021-11-07,TV,7,The Good Doctor,The Good Doctor: Season 3,15
Israel,IL,2021-11-07,TV,8,The Good Doctor,The Good Doctor: Season 4,14
Israel,IL,2021-11-07,TV,9,You,You: Season 1,3
Israel,IL,2021-11-07,TV,10,The Office (U.S.),The Office (U.S.): Season 2,2
Israel,IL,2021-10-31,Films,1,Army of Thieves,,1
Israel,IL,2021-10-31,Films,2,Hypnotic,,1
Israel,IL,2021-10-31,Films,3,Stuck Together,,2
Israel,IL,2021-10-31,Films,4,Night Teeth,,2
Israel,IL,2021-10-31,Films,5,Only Mine,,1
Israel,IL,2021-10-31,Films,6,The Forgotten Battle,,3
Israel,IL,2021-10-31,Films,7,Unfaithful,,2
Israel,IL,2021-10-31,Films,8,What Happens in Vegas,,2
Israel,IL,2021-10-31,Films,9,Jack Ryan: Shadow Recruit,,2
Israel,IL,2021-10-31,Films,10,Venom,,3
Israel,IL,2021-10-31,TV,1,Maid,Maid: Limited Series,5
Israel,IL,2021-10-31,TV,2,Squid Game,Squid Game: Season 1,6
Israel,IL,2021-10-31,TV,3,You,You: Season 3,3
Israel,IL,2021-10-31,TV,4,Locke & Key,Locke & Key: Season 2,1
Israel,IL,2021-10-31,TV,5,Maya and the Three,Maya and the Three: Limited Series,1
Israel,IL,2021-10-31,TV,6,My Name,My Name: Season 1,2
Israel,IL,2021-10-31,TV,7,You,You: Season 1,2
Israel,IL,2021-10-31,TV,8,Dynasty,Dynasty: Season 4,1
Israel,IL,2021-10-31,TV,9,The Office (U.S.),The Office (U.S.): Season 2,1
Israel,IL,2021-10-31,TV,10,Inside Job,Inside Job: Part 1,1
Israel,IL,2021-10-24,Films,1,The Forgotten Battle,,2
Israel,IL,2021-10-24,Films,2,Night Teeth,,1
Israel,IL,2021-10-24,Films,3,What Happens in Vegas,,1
Israel,IL,2021-10-24,Films,4,Stuck Together,,1
Israel,IL,2021-10-24,Films,5,Widows,,1
Israel,IL,2021-10-24,Films,6,Unfaithful,,1
Israel,IL,2021-10-24,Films,7,Watchmen,,1
Israel,IL,2021-10-24,Films,8,Deep Impact,,1
Israel,IL,2021-10-24,Films,9,Venom,,2
Israel,IL,2021-10-24,Films,10,Jack Ryan: Shadow Recruit,,1
Israel,IL,2021-10-24,TV,1,Squid Game,Squid Game: Season 1,5
Israel,IL,2021-10-24,TV,2,Maid,Maid: Limited Series,4
Israel,IL,2021-10-24,TV,3,You,You: Season 3,2
Israel,IL,2021-10-24,TV,4,My Name,My Name: Season 1,1
Israel,IL,2021-10-24,TV,5,The Five Juanas,The Five Juanas: Season 1,3
Israel,IL,2021-10-24,TV,6,You,You: Season 1,1
Israel,IL,2021-10-24,TV,7,Seinfeld,Seinfeld: Season 3,3
Israel,IL,2021-10-24,TV,8,The Good Doctor,The Good Doctor: Season 3,14
Israel,IL,2021-10-24,TV,9,The Good Doctor,The Good Doctor: Season 1,15
Israel,IL,2021-10-24,TV,10,The Good Doctor,The Good Doctor: Season 4,13
Israel,IL,2021-10-17,Films,1,The Forgotten Battle,,1
Israel,IL,2021-10-17,Films,2,Pokémon the Movie: Secrets of the Jungle,,2
Israel,IL,2021-10-17,Films,3,Knight and Day,,2
Israel,IL,2021-10-17,Films,4,The Guilty,,3
Israel,IL,2021-10-17,Films,5,Security,,1
Israel,IL,2021-10-17,Films,6,Venom,,1
Israel,IL,2021-10-17,Films,7,Mr. & Mrs. Smith,,2
Israel,IL,2021-10-17,Films,8,Dora and the Lost City of Gold,,1
Israel,IL,2021-10-17,Films,9,Love & Other Drugs,,2
Israel,IL,2021-10-17,Films,10,"My Brother, My Sister",,1
Israel,IL,2021-10-17,TV,1,Squid Game,Squid Game: Season 1,4
Israel,IL,2021-10-17,TV,2,Maid,Maid: Limited Series,3
Israel,IL,2021-10-17,TV,3,The Five Juanas,The Five Juanas: Season 1,2
Israel,IL,2021-10-17,TV,4,You,You: Season 3,1
Israel,IL,2021-10-17,TV,5,Sex Education,Sex Education: Season 3,5
Israel,IL,2021-10-17,TV,6,Seinfeld,Seinfeld: Season 3,2
Israel,IL,2021-10-17,TV,7,The Good Doctor,The Good Doctor: Season 3,13
Israel,IL,2021-10-17,TV,8,The Good Doctor,The Good Doctor: Season 4,12
Israel,IL,2021-10-17,TV,9,The Good Doctor,The Good Doctor: Season 1,14
Israel,IL,2021-10-17,TV,10,The Good Doctor,The Good Doctor: Season 2,12
Israel,IL,2021-10-10,Films,1,The Guilty,,2
Israel,IL,2021-10-10,Films,2,Knight and Day,,1
Israel,IL,2021-10-10,Films,3,Mr. & Mrs. Smith,,1
Israel,IL,2021-10-10,Films,4,Heat,,1
Israel,IL,2021-10-10,Films,5,Ride Along 2,,1
Israel,IL,2021-10-10,Films,6,Love & Other Drugs,,1
Israel,IL,2021-10-10,Films,7,Pokémon the Movie: Secrets of the Jungle,,1
Israel,IL,2021-10-10,Films,8,Cast Away,,1
Israel,IL,2021-10-10,Films,9,My Little Pony: A New Generation,,3
Israel,IL,2021-10-10,Films,10,Jumper,,1
Israel,IL,2021-10-10,TV,1,Squid Game,Squid Game: Season 1,3
Israel,IL,2021-10-10,TV,2,Maid,Maid: Limited Series,2
Israel,IL,2021-10-10,TV,3,Sex Education,Sex Education: Season 3,4
Israel,IL,2021-10-10,TV,4,On My Block,On My Block: Season 4,1
Israel,IL,2021-10-10,TV,5,Seinfeld,Seinfeld: Season 2,1
Israel,IL,2021-10-10,TV,6,The Good Doctor,The Good Doctor: Season 3,12
Israel,IL,2021-10-10,TV,7,The Good Doctor,The Good Doctor: Season 1,13
Israel,IL,2021-10-10,TV,8,The Good Doctor,The Good Doctor: Season 4,11
Israel,IL,2021-10-10,TV,9,Seinfeld,Seinfeld: Season 3,1
Israel,IL,2021-10-10,TV,10,The Five Juanas,The Five Juanas: Season 1,1
Israel,IL,2021-10-03,Films,1,The Guilty,,1
Israel,IL,2021-10-03,Films,2,Britney Vs Spears,,1
Israel,IL,2021-10-03,Films,3,My Little Pony: A New Generation,,2
Israel,IL,2021-10-03,Films,4,Intrusion,,2
Israel,IL,2021-10-03,Films,5,The Starling,,2
Israel,IL,2021-10-03,Films,6,Friendzone,,1
Israel,IL,2021-10-03,Films,7,She's All That,,1
Israel,IL,2021-10-03,Films,8,Man on Fire,,3
Israel,IL,2021-10-03,Films,9,No One Gets Out Alive,,1
Israel,IL,2021-10-03,Films,10,We Can Be Heroes,,8
Israel,IL,2021-10-03,TV,1,Squid Game,Squid Game: Season 1,2
Israel,IL,2021-10-03,TV,2,Sex Education,Sex Education: Season 3,3
Israel,IL,2021-10-03,TV,3,Maid,Maid: Limited Series,1
Israel,IL,2021-10-03,TV,4,Ganglands,Ganglands: Season 1,1
Israel,IL,2021-10-03,TV,5,The Good Doctor,The Good Doctor: Season 1,12
Israel,IL,2021-10-03,TV,6,The Good Doctor,The Good Doctor: Season 3,11
