,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
88,"Believe me, you need more courage for love than for war. - Helsinki, Money Heist P4 E5 

#tmb #moneyheist #series #UkraineRussiaWar https://t.co/YplZ2OS8R2",0.151, 0.541, 0.308, 0.6195, 0.0, 0.5, 0.5, 0.0, 0.0
89,money heist the GOAT https://t.co/OTPv0VNq7v,0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
90,"@CdeNMaswerasei These people create some projects to syphon money from the government.
Money heist which would be used to keep them on power...",0.0, 0.909, 0.091, 0.2732, 0.5, 0.5, 0.0, 0.0, 0.0
91,@TheeSydniC 1 season of money heist is 8 minutes in Blacklist . the whole plot is stupid &amp; drawn out .,0.195, 0.805, 0.0, -0.5267, 0.0, 1.0, 0.0, 0.0, 0.0
92,"@SincerelySonie Love Is Blind, Start-Up, Jeen-Yuhs, Tinder Swindler, Selling Tampa, Money Heist, and Sex Education are a couple I’ve binged most recently!!",0.106, 0.706, 0.188, 0.4738, 0.0, 0.0, 1.0, 0.0, 0.0
94,@weatherall_joe Just finished money heist mate that was a good catch,0.0, 0.734, 0.266, 0.4404, 0.0, 0.0, 1.0, 0.0, 0.0
101,"Ion know about PT. 3 of #moneyheist…
It’s giving background noise while I fall asleep. 🤷🏽‍♀️",0.0, 0.821, 0.179, 0.34, 0.5, 0.5, 0.0, 0.0, 0.0
103,Money heist. https://t.co/kHMgV3Anrc,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
104,@RottenTomatoes thought he’d making a money heist cameo,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
107,"@Saeedmokhtari67 money heist 
code black",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
108,@That_BoyZee @aiyee_iii Money heist😣,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
110,@FcMutuallzs Ifb Immediately @iamprofessor20,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
121,"Because localization can sometimes destroy the meaning and symbolisms?
Like how La Casa De Papel which directly translates to Paper House and the symbolism that it implies became Money Heist, which is way off from the original. https://t.co/4BWRoQDzhk",0.081, 0.808, 0.111, 0.0772, 0.0, 1.0, 0.0, 0.0, 0.0
124,Casa de papel (Money Heist) by LuxotticaDesigns https://t.co/9HSK2IuEoE via @Etsy,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
125,@JustinHated Behind money heist*,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
126,money heist is 🗑,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
127,money heist is good asf . my man be putting me on some good ass shows .,0.164, 0.563, 0.272, 0.3182, 0.0, 0.0, 0.67, 0.33, 0.0
128,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
129,Money Heist finished what an unbelievable series that is 👏,0.0, 0.816, 0.184, 0.2023, 0, 0, 0, 0, 0
130,"Fun facts: I have not watched Money Heist,(like watch it watch it), ALL OF US ARE DEAD and that Thomas Shelby series.  but I will soon",0.099, 0.821, 0.08, -0.128, 0.0, 0.0, 0.25, 0.0, 0.75
131,@That_BoyZee Money Heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
132,It's money heist for me https://t.co/BNLH9qpI6D,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
133,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
134,@DiscoverXnft Looks like the dude from money heist,0.0, 0.706, 0.294, 0.3612, 0, 0, 0, 0, 0
135,"@That_BoyZee Game of thrones, money heist…",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
136,"@Bosbori_Ke Into the bad lands
Money heist",0.412, 0.588, 0.0, -0.5423, 0.0, 0.5, 0.0, 0.5, 0.0
137,"I see some folks are losing their marbles over @NetflixUK increasing subscription prices

I will happily pay as the content they produce is always amazing

Shows like #Afterlife #TheWitcher  #BetterCallSaul #StrangerThings #ThePunisher #SquidGames #MoneyHeist are a must watch",0.111, 0.613, 0.276, 0.7845, 0.0, 0.17, 0.17, 0.33, 0.33
138,"Really Did not expect money heist reference in #ET movie professor @Suriya_offl na your a great 😄😍

#ETblockbuster 🔥 #VaadiVassal https://t.co/QeZoo1w3CZ",0.0, 0.76, 0.24, 0.6249, 0.25, 0.25, 0.25, 0.0, 0.25
139,Money heist https://t.co/tbLdfAa7NN,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
140,im actually gonna watch the last part of the money heist just cuz yeonjun said so,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
141,@Naija_PR Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
142,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
143,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
144,"@That_BoyZee Money heist 
Even dat game of thrones sef",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
145,@iamkingmonye Money heist and peaky blinders the rest I don’t 🗑,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
146,Money heist https://t.co/H4mMb8bzYL,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
147,"Breaking Bad
Money Heist
Game Of Thrones https://t.co/oy59ifpIUY",0.333, 0.667, 0.0, -0.5423, 0.0, 0.0, 0.0, 0.5, 0.5
148,@translatingTXT @TXT_members @TXT_bighit I'm quite into money heist or mystery movies nowadays,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
149,"Thoughtless Commentary Thursdays -La Casa de Papel, aka Money Heist: part 1, ep. 3 https://t.co/1b2eOni29c",0.2, 0.8, 0.0, -0.4588, 0.0, 0.0, 0.0, 1.0, 0.0
150,now isnt money heist a 15 how young does he think moas are https://t.co/PPZjtUHRa9,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
151,so weird people calling it money heist,0.249, 0.751, 0.0, -0.2484, 0, 0, 0, 0, 0
152,"@slb79 For as popular as it is, no one I follow seems to have watched Money Heist. It’s an international phenomenon and it doesn’t seem to be AS popular here? 😓",0.067, 0.762, 0.171, 0.5267, 0.0, 0.0, 0.0, 0.5, 0.5
