director,show_id
Maria Demeshkina Peek,s7046
Mez Tharatorn,s7047
Ken Loach,s7048
Brett Haley,s7049
Steve Race,s7050
Brett Harvey,s7052
Law Wing-cheong,s7053
Sachin,s7054
Tony Leondis,s7056
Jay Chapman,s7057
Karey Kirkpatrick,s7058
Walerian Borowczyk,s7059
Taron Lexton,s7061
Johannes Roberts,s7062
Aytaç Ağırlar,s7063
Eric Zaragosa,s7064
Suman Mukhopadhyay,s7065
Jonathan Baker,s7066
Elizabeth Chai Vasarhelyi,s7067
Brad Bird,s7068
Sanjeev Gupta,s7069
Steven Spielberg,s7071
Steven Spielberg,s7072
Steven Spielberg,s7073
Steven Spielberg,s7074
John Stewart Muller,s7075
Jacob Kornbluth,s7076
Luca Vullo,s7077
Quentin Tarantino,s7078
Iain Softley,s7079
K. Subhash,s7080
Eugenio Derbez,s7085
Michael Gallagher,s7087
Patricia Rozema,s7088
Toshiya Shinohara,s7089
Toshiya Shinohara,s7090
Toshiya Shinohara,s7091
Clint Eastwood,s7092
Charles Officer,s7093
John Trengove,s7094
Nagesh Kukunoor,s7095
Kedar Shinde,s7096
Jacob Schwab,s7097
Leo Riley,s7098
V. K. Prakash,s7100
Manish Tiwary,s7103
Andy Tennant,s7104
Ismail Farouk,s7105
Maria Ripoll,s7106
Hani Hamdi,s7107
Zatella Beatty,s7108
Young Jun Lee,s7109
Shirish Kunder,s7110
Mathias Malzieu,s7111
Stéphane Berla,s7111
Harvey Glazer,s7112
Stuart Stone,s7112
Stuart Orme,s7113
Quentin Tarantino,s7114
Dustin Nguyen,s7115
Madhur Bhandarkar,s7116
Girish Malik,s7118
Nila Madhab Panda,s7119
Azfar Jafri,s7120
Kevin Smith,s7122
Janusz Majewski,s7123
Vlad Yudin,s7125
Clint Eastwood,s7127
Gerry Hoban,s7128
C. Fitz,s7129
Joe Boyd,s7131
David Gelb,s7133
Radhu Karmakar,s7134
John Edginton,s7135
Ashim Ahluwalia,s7136
Andrew Stanton,s7137
Ahishor Solomon,s7138
Bill Oliver,s7140
Toby Haynes,s7141
Amardeep Singh Gill,s7142
David Dhawan,s7145
John Schultz,s7146
Susannah Heath-Eves,s7147
Nora Ephron,s7148
Salim Akil,s7150
Phil Morrison,s7151
Lana Wachowski,s7152
Lilly Wachowski,s7152
Roger Kumble,s7153
Johnnie To,s7154
Jon M. Chu,s7155
Kathryn Bigelow,s7157
Sanjay Gupta,s7159
Kranti Redkar,s7160
Tinnu Anand,s7161
Jijo Pancode,s7162
Pa. Ranjith,s7163
Buta Singh,s7164
Roger Allers,s7165
Gaëtan Brizzi,s7165
Paul Brizzi,s7165
Joan C. Gratz,s7165
Mohammed Saeed Harib,s7165
Tomm Moore,s7165
Nina Paley,s7165
Bill Plympton,s7165
Joann Sfar,s7165
Michael Socha,s7165
Pooja Bhatt,s7166
Rupert Jones,s7167
Dhilip Kumar,s7168
Satish Kaushik,s7170
James Mangold,s7171
Sai Paranjape,s7172
Alphonso J. Wesson,s7173
Vineeth Anil,s7174
Chandrakant Kulkarni,s7175
Ken Burns,s7176
Ken Burns,s7177
Leslie Small,s7179
Tim Story,s7179
Leslie Small,s7180
Tim Story,s7180
Shannon Hartman,s7181
Lori Kaye,s7182
Subhash Ghai,s7184
Dibakar Banerjee,s7187
Hrishikesh Mukherjee,s7189
Surya S.J.,s7190
Sunil Kumar Agrawal,s7190
Sudipto Roy,s7191
Dimitri Logothetis,s7192
John Stockwell,s7193
Noah Baumbach,s7194
Paul Soriano,s7195
Daniel Alfredson,s7196
Quentin Tarantino,s7198
Quentin Tarantino,s7199
Steven Gomez,s7200
Frédéric Tonolli,s7201
Paul Tanter,s7202
Jonathan Hensleigh,s7203
Stephen Chiodo,s7204
Robert Luketic,s7205
Attila Till,s7206
Paul Katis,s7207
Felix Thompson,s7208
Jeffrey W. Byrd,s7209
Steve Greenwood,s7210
Peter Farrelly,s7211
Bobby Farrelly,s7211
Deniz Gamze Ergüven,s7212
Abbas Alibhai Burmawalla,s7213
Mastan Alibhai Burmawalla,s7213
Gary Fleder,s7214
Woo Ming Jin,s7217
Eli Roth,s7219
Frank Capra,s7220
Joris Ivens,s7220
Alex Proyas,s7221
Jonathan Taylor,s7222
Joachim Rønning,s7224
Espen Sandberg,s7224
Gulzar,s7225
Hans Petter Moland,s7226
Munjal Shroff,s7228
Tilak Shetty,s7228
Munjal Shroff,s7229
Tilak Shetty,s7229
Tilak Shetty,s7230
Tilak Shetty,s7231
Tilak Shetty,s7232
Munjal Shroff,s7234
Tilak Shetty,s7234
Trey Edward Shults,s7235
Oliver Blackburn,s7237
William H. Macy,s7238
Remy Kohli,s7239
Stephen Chow,s7240
Andrés Couturier,s7241
Tim Johnson,s7242
Stanley Tong,s7243
Suresh Pillai,s7244
Nick Broomfield,s7245
Yusuf Pirhasan,s7247
Kundan Shah,s7248
Devin Chanda,s7249
Samir Karnik,s7250
Leandro Mark,s7251
Nicolás Silbert,s7251
Daniel Lindsay,s7252
T.J. Martin,s7252
Luis Valdez,s7253
Giulio Base,s7254
Alejandro Lozano,s7259
Syed Ahmad Afzal,s7260
Sopon Sukdapisit,s7261
Chris Nahon,s7262
M. Night Shyamalan,s7263
Mahesh Manjrekar,s7266
R. Ellis Frazier,s7268
Jaki Bradley,s7270
Kazuaki Kiriya,s7271
Massy Tadjedin,s7272
Damien Piscarel,s7273
Florent Bodin,s7273
Emmanuel Amara,s7274
Anand Tucker,s7275
Roy Allen Smith,s7276
Ron Myrick,s7277
Ron Myrick,s7278
Ron Myrick,s7279
B.N. Shajeer Sha,s7281
Vic Armstrong,s7282
Zack Snyder,s7283
Yang Lei,s7284
Chia-Liang Liu,s7285
Scott Stewart,s7287
Andrew Tan,s7289
Stephen Murray,s7289
Anders Falck,s7290
Stinus Morell Vithner,s7290
Mario Cambi,s7293
Pascal Blanchard,s7294
Sonia Dauger,s7294
David Dietz,s7294
John Huston,s7295
Onur Ünlü,s7296
Jenna Laurenzo,s7297
Jeff Baena,s7299
Ron Davis,s7300
Justin McConnell,s7303
Johnnie To,s7304
Kevin Peeples,s7305
Alfonso Arau,s7306
Charles Stone III,s7307
Steven Spielberg,s7309
Karim El Sobky,s7310
Ellen Weissbrod,s7311
Hua Shan,s7312
Tim Bartley,s7314
Robyn Butler,s7315
Ira Sachs,s7316
Steve Brill,s7317
Prakash Satam,s7318
Prakash Satam,s7320
Zach Clark,s7321
Nick Gomez,s7323
Werner Herzog,s7324
Guy Ritchie,s7327
Steven Knight,s7328
James Mather,s7329
Steve Saint Leger,s7329
Fernando Sariñana,s7330
José Luis Gutiérrez,s7330
Michael Anderson,s7331
Stanley Kubrick,s7333
Jakob Verbruggen,s7334
Jennifer Baichwal,s7335
Nicholas de Pencier,s7335
Sze Yu Lau,s7336
David Wnendt,s7337
Parambrata Chatterjee,s7338
Ignacio López Escrivá,s7340
Alessandro Angulo,s7341
Sarah Moshman,s7342
Charneice Fox,s7345
Pang Ho-cheung,s7346
Saandeep Patel,s7347
Stephen Chow,s7348
Steven Fine,s7351
Ahmad Samir Farag,s7352
Sridhar Jetty,s7353
Christian Ditter,s7355
Alma Har'el,s7356
Katherine Brooks,s7357
Johnnie To,s7358
Ana Quiroga,s7359
Radhika Rao,s7361
Vinay Sapru,s7361
Prabhuraj,s7362
Ticoy Rodriguez,s7363
Jayan Vannery,s7364
Pratim D. Gupta,s7365
Dylan C. Brown,s7366
Debaloy Dey,s7367
George Miller,s7368
Callie Khouri,s7370
Jesse V. Johnson,s7370
Jim Monaco,s7371
Chun Wong,s7372
Nishikant Kamat,s7373
Ben Patterson,s7374
Aaron Burns,s7375
Iginio Straffi,s7376
Luc Vinciguerra,s7378
Thierry Donard,s7379
Benjamin Ree,s7380
Amaan Khan,s7381
Li Pei-Chuan,s7385
David Dhawan,s7387
Sooraj R. Barjatya,s7388
Sameer Vidwans,s7389
Michael Winnick,s7390
Keanu Reeves,s7391
Ben Palmer,s7392
Shyam Benegal,s7394
Tathagata Banerjee,s7395
David Gordon Green,s7396
John Upchurch,s7397
Tom O'Brien,s7398
Michael Roberts,s7399
Patricia Rozema,s7400
Rahat Kazmi,s7401
Nicholas Kharkongor,s7402
Clive Tonge,s7403
Steven C. Miller,s7404
Nathan Landeg,s7406
Pulkit,s7408
Everardo Gout,s7410
Chia-Liang Liu,s7411
David Raynr,s7412
David Batty,s7413
Deepika Narayan Bhardwaj,s7414
Eric Drath,s7415
Leo Riley,s7416
Eric Radomski,s7416
Hiromasa Yonebayashi,s7417
Rob Marshall,s7418
Shekhar Kapur,s7420
Ui-seok Jo,s7421
Pablo D'Alo Abba,s7422
Sudesh Manjrekar,s7423
Atul Kale,s7423
Daniel Noah,s7424
Philip Yung,s7425
Hassan Hegazy,s7426
Shady Ali,s7426
Bob Hercules,s7427
Rita Coburn Whack,s7427
Samuel D. Pollard,s7428
Sachin,s7429
Jesús Magaña Vázquez,s7430
Nathan Morlando,s7431
Martin Scorsese,s7432
Mina Shum,s7433
Jacek Koprowicz,s7434
Paul Berczeller,s7435
Mark Radice,s7435
Binu Ulahhannan,s7438
Bob Odenkirk,s7440
Shin-yeon Won,s7441
Janet Tobias,s7442
Claus Wehlisch,s7442
Barry Sonnenfeld,s7443
Barry Sonnenfeld,s7444
John Barnard,s7445
Gareth Evans,s7446
Toka McBaror,s7449
Santosh Manjrekar,s7451
Bharat Nalluri,s7452
Steve Carr,s7453
Jeff Nichols,s7455
Gus Van Sant,s7457
Anil Thomas,s7459
Gavin O'Connor,s7461
Tarsem Singh,s7462
Rakeysh Omprakash Mehra,s7463
Keiichi Hara,s7465
Liv Ullmann,s7466
Kenny Young,s7467
Jennifer Siebel Newsom,s7468
Barbara Kopple,s7470
Julia Hart,s7471
David Fairhead,s7472
David Blair,s7473
Osman Ali,s7474
Anna Boden,s7475
Ryan Fleck,s7475
Munish Bhardwaj,s7476
Ted Geoghegan,s7477
William Monahan,s7478
Kunle Afolayan,s7479
Aaron Sorkin,s7480
Mike Newell,s7482
Martin Rosete,s7483
Brett Ratner,s7485
Robert Vince,s7487
Ahmed El Gendy,s7488
Holger Tappe,s7489
Steve Sacks,s7490
William Lau,s7491
Steve Ball,s7492
Andrew Duncan,s7492
William Lau,s7493
Sylvain Blais,s7493
Dustin McKenzie,s7494
Victor Dal Chele,s7495
Alfred Gimeno,s7495
William Lau,s7496
Mike Fetterly,s7497
Steve Sacks,s7497
William Lau,s7498
Dan Fraga,s7499
William Lau,s7499
Audu Paden,s7500
Eric Radomski,s7500
Dustin McKenzie,s7501
Andrew Duncan,s7501
Audu Paden,s7501
Dustin McKenzie,s7502
Steve Sacks,s7502
Robert Luketic,s7504
Rachel Bell,s7505
Duncan Jones,s7507
Barry Jenkins,s7508
Antoine Bardou-Jacquet,s7509
Jami,s7510
Chad Hartigan,s7511
Michael Mayer,s7512
Avadhoot Gupte,s7513
Suhas Kadav,s7514
Jennifer Peedom,s7515
Peter Farrelly,s7516
Will Graham,s7516
Steve Carr,s7516
Griffin Dunne,s7516
Steve Brill,s7516
James Duffy,s7516
Jonathan van Tulleken,s7516
Elizabeth Banks,s7516
Patrik Forsberg,s7516
Brett Ratner,s7516
Rusty Cundieff,s7516
James Gunn,s7516
Bruce Beresford,s7517
Steve Brill,s7518
Tomer Heymann,s7519
Anthony Chan,s7520
Craig Gillespie,s7521
Wael Ihsan,s7523
Jeff Nichols,s7524
David Dhawan,s7525
Alexandre Heboyan,s7526
Benoît Philippon,s7526
James Bobin,s7527
Jeremy Saulnier,s7528
Lewis Milestone,s7531
Carol Reed,s7531
Bruce McDonald,s7532
Onir,s7533
Waymon Boone,s7534
Ismail Farouk,s7535
Dash Shaw,s7536
Nathaniel Warsh,s7537
Alessandro Pepe,s7538
Claude Barras,s7540
Ishi Rudell,s7542
Jayson Thiessen,s7542
Jayson Thiessen,s7543
Ishi Rudell,s7543
Wenn V. Deramas,s7544
Siu-hung Chung,s7545
Wong Jing,s7545
John Dower,s7546
Nick Cassavetes,s7547
Atsajun Sattakovit,s7549
Simon Curtis,s7550
Moataz El Tony,s7551
Sabu Varghese,s7553
Jared Hess,s7554
Krishna Agazzi,s7555
Filippo Gastaldi,s7555
Dennis Bartok,s7556
Ben Bowie,s7557
Geoff Luck,s7557
Prakash Mehra,s7558
Heidi Saman,s7559
Masahiko Murata,s7560
Natalia Valdebenito,s7561
Sonia Kennebeck,s7562
Gene Quintano,s7563
Greg MacGillivray,s7564
Jon Turteltaub,s7565
Mahesh Manjrekar,s7566
Roman Atwood,s7567
Ben Pluimer,s7567
Chad L. Scheifele,s7568
George Stevens,s7576
Pablo Larraín,s7578
Josh Webber,s7579
Dennie Gordon,s7580
Kim A. Snyder,s7581
Lee Tamahori,s7582
Arun Vaidyanathan,s7583
Jordana Spiro,s7584
Kelly Reichardt,s7585
Dan Gilroy,s7586
George C. Wolfe,s7588
Anees Bazmee,s7591
Nicolás López,s7592
Scott Hicks,s7593
Anthony Bell,s7595
Tim Maltby,s7596
Richard Finn,s7597
Tim Maltby,s7597
Kiki Goshay,s7599
Jacqueline Monetta,s7599
Rushmore DeNooyer,s7601
Martin Gorst,s7602
Giulia Clark,s7603
Sarah Holt,s7604
Terri Randall,s7605
Doug Hamilton,s7606
Martin Gorst,s7607
Peter Fison,s7608
Graham Townsley,s7609
Paula Apsell,s7610
Kirk Wolfinger,s7610
Oliver Twinch,s7612
Oliver Twinch,s7613
Llewellyn M. Smith,s7614
Daniel McCabe,s7615
Peter Yost,s7616
Tom Stubberfield,s7617
Noel Dockstader,s7618
Quinn Kanaly,s7618
Gail Willumsen,s7619
Sacha Gervasi,s7620
Lesli Linka Glatter,s7621
Peter Pardini,s7622
Sam Taylor-Johnson,s7623
Dana Doron,s7626
Uriel Sinai,s7626
Enrico Bisi,s7627
Lars von Trier,s7631
Lars von Trier,s7632
Mat Whitecross,s7634
Gillian Robespierre,s7635
Jacques Perrin,s7636
Jacques Cluzaud,s7636
Luke Sparke,s7637
Lewis Milestone,s7638
Steven Soderbergh,s7639
Steven Soderbergh,s7640
Nacho G. Velilla,s7642
Shawn Crahan,s7643
Poj Arnon,s7644
Poj Arnon,s7645
Poj Arnon,s7646
Barak Goodman,s7648
Oliver Stone,s7649
Mohamed Samy,s7651
Clarence Yiu-leung Fok,s7652
Heitor Dhalia,s7653
Pradip Kurbah,s7654
Matt Askem,s7655
Charlie Lightening,s7656
Charlie Lightening,s7657
Matt Askem,s7658
Simon Rumley,s7659
Sergio Leone,s7660
Banjong Pisanthanakun,s7661
Morgan Spurlock,s7662
Tim Rouhana,s7664
Noah Moskin,s7665
Jasmine D'Souza,s7666
Nicolas Winding Refn,s7668
Bill Guttentag,s7669
Michael Ware,s7669
Roger Allers,s7670
Jill Culton,s7670
John H. Lee,s7671
Dante Lam,s7673
Tiller Russell,s7674
Dante Lam,s7677
Logan Kibens,s7678
Chia Tang,s7679
Peter McDonnell,s7680
Kiran Narayanan,s7681
Ben C. Lucas,s7682
Jayaraj Rajasekharan Nair,s7683
Mark Franchetti,s7684
Andrew Meier,s7684
Anthony Scott Burns,s7685
Adam Collins,s7687
Luke Radford,s7687
Paul Spurrier,s7688
Kundan Shah,s7689
Richard LaGravenese,s7691
Chandran Narikode,s7692
Jorge Granier,s7693
Piti Jaturaphat,s7695
Charles Stone III,s7696
Amber Tamblyn,s7697
Alex Law,s7698
Cosima Spender,s7700
Fernando González Molina,s7701
David Fincher,s7702
Bhagyaraj,s7703
Rebecca Addelman,s7704
Oren Peli,s7705
Subhash Ghai,s7707
Gafoor Y. Elliyaas,s7708
Jennie Livingston,s7709
Kevin Hooks,s7712
Nikhil Advani,s7713
Jeremy Kenyon Lockyer Corbell,s7714
Phillip Noyce,s7715
Kıvanç Baruönü,s7716
Steve Carr,s7717
Dileep Narayanan,s7718
Paritosh Painter,s7720
Banjong Pisanthanakun,s7721
Paul Reubens,s7723
Wayne Orr,s7723
Mohd Khairul Azri Bin Md Noor,s7724
Mark Palansky,s7725
J.C. Falcón,s7727
C.J. Wallis,s7728
James Foley,s7729
Olivier Assayas,s7731
Tony Stone,s7732
Will Gluck,s7733
Karan Lalit Butani,s7734
Jean-Loup Felicioli,s7735
Alain Gagnol,s7735
Jonathan Demme,s7736
Ajay Bhuyan,s7737
Kunal Kohli,s7737
Banjong Pisanthanakun,s7738
Paween Purikitpanya,s7738
Songyos Sugmakanan,s7738
Parkpoom Wongpoom,s7738
Visute Poolvoralaks,s7738
Kunle Afolayan,s7739
Abhishek Saxena,s7740
Dana Nachman,s7741
Don Hardy Jr.,s7741
Christopher Nolen,s7742
Gajendra Ahire,s7743
Oscar Micheaux,s7744
Spencer Williams,s7744
Richard E. Norman,s7744
Richard Maurice,s7744
Mahesh Manjrekar,s7745
Israel Adrián Caetano,s7746
Bruno Stagnaro,s7746
Christophe Honoré,s7747
Alastair Fothergill,s7749
Sam Liu,s7750
Rebecca Zlotowski,s7751
Oliver Stone,s7752
Daniel Mann,s7753
Joseph Sargent,s7753
Jean-Simon Chartier,s7754
Wim Wenders,s7755
Robert Altman,s7756
Gabe Klinger,s7758
Steve McLean,s7759
Charlie Haskell,s7779
Koichi Sakamoto,s7779
James Barr,s7789
Ashish R. Shukla,s7790
Frank Capra,s7791
Satish Rajwade,s7792
Chris Bell,s7793
Josh Alexander,s7793
Greg Young,s7793
Gregory Hoblit,s7794
Wong Jing,s7795
Bhavik Thakore,s7796
Stephen Cone,s7797
Christopher Nolen,s7798
Barry Avrich,s7800
Rajkumar Santoshi,s7802
Quentin Tarantino,s7803
Anurag Singh,s7804
Luis Prieto,s7805
Luv Ranjan,s7806
Michael Tolajian,s7808
Marc Forster,s7810
Werner Herzog,s7812
Richard Correll,s7815
Andy Fickman,s7817
Jonathan Demme,s7818
Raphael Erichsen,s7819
Hari Viswanath,s7820
Martin Scorsese,s7821
Manish Gupta,s7822
Jeremy Coon,s7823
Tim Skousen,s7823
Ding Sheng,s7824
Dharmesh Darshan,s7825
Basu Chatterjee,s7826
Phil Johnston,s7827
Rich Moore,s7827
Raj Kapoor,s7828
Eric Khoo,s7830
Sanjay Dayma,s7831
Kim Sung-hoon,s7832
Girish Joshi,s7833
Amir Mohiuddin,s7834
Morgan Spurlock,s7835
Husam El-Gohari,s7837
Anees Bazmee,s7838
Nicholas Ray,s7840
Michael James Regan,s7842
Craig Anderson,s7844
John Milius,s7845
Amitava Bhattacharya,s7846
Marina Willer,s7847
Clementine Malpas,s7849
Leslie Knott,s7849
Mohamed Samy,s7850
Andy Capper,s7852
Shamyl Othman,s7853
Atom Egoyan,s7854
Allen Coulter,s7855
Mark Palansky,s7856
Paul W.S. Anderson,s7858
René Pérez Joglar,s7859
Linda Saffire,s7860
Adam Schlesinger,s7860
Chia-Liang Liu,s7861
Vijay Jayapal,s7862
Andrew Lau Wai-Keung,s7864
Andrew Loo,s7864
Jani Lachauer,s7865
Jakob Schuh,s7865
Sam Mendes,s7866
Fernando Frías De La Parra,s7867
Jon Avnet,s7869
Makarand Mane,s7870
Devaki Singh,s7872
Luke Kenny,s7872
Ashok Nanda,s7874
Amit Rai,s7875
Ishaya Bako,s7876
Pierfrancesco Diliberto,s7877
Nicholas Winter,s7878
John G. Avildsen,s7880
Sylvester Stallone,s7881
Sylvester Stallone,s7882
Sylvester Stallone,s7883
John G. Avildsen,s7884
G.J. Echternkamp,s7885
Sameh Abdulaziz,s7886
Nancy Schwartzman,s7887
Mitch Dickman,s7888
Navaniat Singh,s7889
Lenny Abrahamson,s7890
Matthew Atkinson,s7891
Max Lang,s7892
Jani Lachauer,s7892
Shweta Basu Prasad,s7894
Roman Polanski,s7895
John Dahl,s7896
Jay Chandrasekhar,s7897
Atanu Mukherjee,s7899
R. Ellis Frazier,s7900
Stanley Tong,s7901
Rob Reiner,s7902
Jeeva,s7903
Garry Marshall,s7904
David L. Cunningham,s7905
Chris Stokes,s7906
Robert Vince,s7908
Dave Higby,s7910
Dharmendra Suresh Desai,s7911
Alex Infascelli,s7912
Clark Johnson,s7913
Raman Kumar,s7914
Gianfranco Rosi,s7915
Hakan Yonat,s7916
Michael Seater,s7917
Balu Mahendra,s7918
Ehtesham Uddin,s7919
Kireet Khurana,s7920
Padmakumar Narasimhamurthy,s7920
Colin Trevorrow,s7921
Pratim D. Gupta,s7922
Nagraj Manjule,s7923
Sanjay Soorkar,s7924
Mohamed Hamdy,s7925
Partha Chakraborty,s7926
K. Gopinathan,s7927
Amr Arafa,s7928
Bruce MacDonald,s7929
Gabriel Sabloff,s7929
Anirban Majumder,s7930
John Huston,s7931
Rajeev Patil,s7932
Raj Kapoor,s7933
Glenn Miller,s7934
Luc Vinciguerra,s7935
Gilles Paquet-Brenner,s7936
Rohit Jugraj,s7937
Rohit Jugraj,s7938
Gajendra Ahire,s7939
Venugopan,s7940
Kamal Sahani,s7941
V. Scott Balcerek,s7942
Aditya Sarpotdar,s7944
Raj N. Sippy,s7945
Damon Cardasis,s7946
Jesse V. Johnson,s7947
Mahmoud Karim,s7948
John Lee Hancock,s7950
Jeffrey G. Hunt,s7951
Lynn Shelton,s7952
Kevan Peterson,s7953
Dino Risi,s7955
Keenen Ivory Wayans,s7956
Malcolm D. Lee,s7957
Steven Spielberg,s7958
Spike Lee,s7959
Hiroshi Aoyama,s7960
Kazumi Fukushima,s7960
Jim Stenstrum,s7960
Edgar Wright,s7961
Wes Craven,s7962
Wes Craven,s7963
John Stockwell,s7964
Steven Zaillian,s7965
Malik Bendjelloul,s7966
Dominic Sena,s7967
Jay Chou,s7968
Billy Ray,s7970
Kasia Uscinska,s7971
Susannah Ward,s7972
Sam Taplin,s7973
Kasia Uscinska,s7974
Vicky Matthews,s7975
Susannah Ward,s7976
Sam Taplin,s7977
Vicky Matthews,s7978
Vicky Matthews,s7979
Gareth Sacala,s7979
Louise Wardle,s7980
Ozan Açıktan,s7981
Asif Kapadia,s7982
Kenneth Müller,s7984
Mike Gunther,s7986
Michael Patrick King,s7987
Michael Patrick King,s7988
Sylvie Verheyde,s7989
Antonio Serrano,s7990
Max Martini,s7991
Sudesh Manjrekar,s7993
Krishna Vamshi,s7995
Dibakar Banerjee,s7996
Gurudev Bhalla,s7997
Herman Yau,s7998
David R. Ellis,s7999
Samar Khan,s8000
Måns Mårlind,s8002
Björn Stein,s8002
Guy Ritchie,s8004
Ram Gopal Varma,s8005
Raymond McGrath,s8006
Adele K. Thomas,s8007
Richard Bailey,s8007
Richard Bailey,s8008
Jitendra Tiwari,s8009
Pranav Singh,s8009
Destin Daniel Cretton,s8010
Robert Rodriguez,s8011
Barney Clay,s8012
Adarsh Eshwarappa,s8013
Banjong Pisanthanakun,s8014
Parkpoom Wongpoom,s8014
Fabio Grassadonia,s8015
Antonio Piazza,s8015
Vivek Wagh,s8017
Timothy Woodward Jr.,s8018
M.J. Bassett,s8019
Jason Cohen,s8020
Anil Sharma,s8024
Raditya Dika,s8025
Robert Kouba,s8026
Dorian Fernández-Moris,s8027
Gregg Bishop,s8028
Corey Grant,s8029
Ekachai Uekrongtham,s8030
Renny Harlin,s8033
Ringo Lam,s8034
Fredric Lean,s8035
Colin Strause,s8036
Greg Strause,s8036
Leslye Headland,s8037
Joe Nussbaum,s8038
Billy Bob Thornton,s8039
Phillip Noyce,s8040
John Maclean,s8042
Joe Dante,s8043
Noam Murro,s8044
Alex Winter,s8046
Fred Olen Ray,s8047
Imtiaz Ali,s8048
Jonathan Ignatius Green,s8049
Hanung Bramantyo,s8050
Alfonso Cuarón,s8051
Ron Howard,s8052
Ron Howard,s8053
Michael J. Bassett,s8054
Ian MacAllister-McDonald,s8055
Nancy Meyers,s8056
Julius Avery,s8057
Jeffrey C. Bell,s8058
Sean McNamara,s8060
David Allensworth,s8061
Monière,s8061
Jerry Rothwell,s8062
Reuben Atlas,s8062
Sam O'Steen,s8064
Dan Harris,s8066
Mark Sloper,s8067
Sam Raimi,s8068
Peter Ramsey,s8069
Rodney Rothman,s8069
Bob Persichetti,s8069
David Fairhead,s8070
Anthony Palmer,s8070
Tom McCarthy,s8072
Harmony Korine,s8073
Storm Saulter,s8074
Robert Rodriguez,s8075
Robert Rodriguez,s8076
Robert Rodriguez,s8077
Javier Ruiz Caldera,s8078
Darren Lynn Bousman,s8079
Christopher Ray,s8080
Adam Alleca,s8081
Alison E. Rose,s8082
Rian Johnson,s8083
David Mackenzie,s8085
Ola Flyum,s8087
David Hebditch,s8087
Adam McKay,s8088
Wael Ihsan,s8089
Akiva Goldsman,s8090
Arjun Gourisaria,s8091
Moinak Biswas,s8091
Chatchai Katenut,s8092
Manussa Vorasingha,s8092
Tanwarin Sukkhapisit,s8092
Poj Arnon,s8092
Jon J. Whelan,s8093
Brad Anderson,s8096
Alex Holmes,s8097
Raj B. Shetty,s8099
James Sweeney,s8100
Rowan Athale,s8101
Marc Forster,s8102
Baz Luhrmann,s8104
Ester Gould,s8105
Reijer Zwaan,s8105
Ivan Reitman,s8106
Andrew Bergman,s8107
Afonso Poyart,s8109
Rob Minkoff,s8111
J.M. Berrios,s8112
Stefano Sollima,s8113
Chayanop Boonprakob,s8114
Zakariya,s8115
Benny Fredman,s8116
Saul Dibb,s8117
Joseph Cross,s8119
Kasper Barfoed,s8120
Partho Sen-Gupta,s8121
Sumit Das,s8123
Kevin Phillips,s8124
Indra Kumar,s8125
Greg Mottola,s8127
Gordon Parks,s8128
Bryan Singer,s8129
Bruce McCulloch,s8131
Angga Dwimas Sasongko,s8132
Matthew Cooke,s8134
Anthony Caronna,s8135
Alexander Smith,s8135
Matt Wechsler,s8136
Basu Chatterjee,s8137
Tim Burton,s8139
Jamie M. Dagg,s8140
Dan Kwan,s8141
Daniel Scheinert,s8141
Derek Yee,s8142
Cheh Chang,s8143
Subhash Ghai,s8145
Santosh Sivan,s8146
Michael Dowse,s8147
Navneet Behal,s8150
Julien Seri,s8151
Chris Buck,s8152
Kevin Lima,s8152
Brian Smith,s8153
Sameh Abdulaziz,s8154
Ryu Jung-woo,s8155
Sonia Lowman,s8156
Leena Yadav,s8157
John Carchietta,s8158
Kevin Munroe,s8159
Michael Pressman,s8160
Steve Barron,s8161
Farah Khan,s8162
Einar Gabbassov,s8163
Natalia Garagiola,s8164
Jevons Au,s8165
Zune Kwok,s8165
Chow Kwun-wai,s8165
Ng Ka-Leung,s8165
Wong Fei-Pang,s8165
Jonathan Mostow,s8167
McG,s8168
Yann Arthus-Bertrand,s8169
Michael Pitiot,s8169
Damien Leone,s8170
Sukhbir Singh,s8171
Priyadarshan,s8172
Dheeraj Berry,s8173
Nate Adams,s8177
Adam Carolla,s8177
Mitzi Vanessa Arreola,s8178
Amir Galvan Cervera,s8178
Matthew Shoychet,s8179
Pamela Romanowsky,s8180
Geoff Anderson,s8182
Robert Rodriguez,s8184
Steven Spielberg,s8185
Esteban Sapir,s8186
Jee-woon Kim,s8187
Rob Reiner,s8188
Andrew Douglas,s8189
Thurop Van Orman,s8191
John Rice,s8191
Denis Hennelly,s8192
Casey Suchan,s8192
Sameh Abdulaziz,s8193
Federico Veiroj,s8195
Jonathan Sobol,s8196
Christian Duguay,s8197
Walter Hill,s8198
André Øvredal,s8199
Kurt Voelker,s8201
Elliot Hegarty,s8202
Keith Fulton,s8203
Louis Pepe,s8203
Johnnie To,s8204
Brian M. Conley,s8205
Nathan Ives,s8205
John Ford,s8206
Estela Renner,s8208
Tommy Avallone,s8211
Rolfe Kanefsky,s8212
Osgood Perkins,s8213
Philippe Falardeau,s8214
Alastair Fothergill,s8215
Kevin Ford,s8216
Smriti Keshari,s8216
Eric Schlosser,s8216
Albert Hughes,s8218
Allen Hughes,s8218
Olivier Loustau,s8219
Andy Tennant,s8220
Richard Kelly,s8221
William Brent Bell,s8222
Mark Herman,s8223
Neil Jordan,s8224
Ken Kushner,s8225
Nora Twomey,s8226
